video,frame_idx,timestamp_ms,label,text
2426724416.mp4,200000,6666666,dollars,$63#
2426724416.mp4,200000,6666666,ante,11/8
2426724416.mp4,200000,6666666,round,30
2426724416.mp4,200000,6666666,ante_or_lives_label,Ante
2426724416.mp4,200000,6666666,joker_values,5/5
2426724416.mp4,200000,6666666,consumable_values,0/2
2426724416.mp4,200000,6666666,hand_values,#
2426724416.mp4,200000,6666666,deck_values,52/52
2426724416.mp4,200000,6666666,pack_type,##
2426724416.mp4,200000,6666666,pack_choose,#
2426724416.mp4,200000,6666666,cash_out,##
2426724416.mp4,200000,6666666,reroll_price,$5#
2426724416.mp4,400000,13333333,blind,188
2426724416.mp4,400000,13333333,choose_blind_or_shop,#
2426724416.mp4,400000,13333333,round_score,*0
2426724416.mp4,400000,13333333,hand_and_level,#
2426724416.mp4,400000,13333333,hands_left,4
2426724416.mp4,400000,13333333,discards_left,2
2426724416.mp4,400000,13333333,dollars,$35
2426724416.mp4,400000,13333333,ante,5/8
2426724416.mp4,400000,13333333,round,14
2426724416.mp4,400000,13333333,ante_or_lives_label,Ante
2426724416.mp4,400000,13333333,joker_values,3/5
2426724416.mp4,400000,13333333,consumable_values,0/2
2426724416.mp4,400000,13333333,hand_values,#
2426724416.mp4,400000,13333333,deck_values,43/44
2426724416.mp4,400000,13333333,pack_type,#
2426724416.mp4,400000,13333333,pack_choose,#
2426724416.mp4,400000,13333333,cash_out,##
2426724416.mp4,400000,13333333,reroll_price,#
